uid,scene_id,damage_label,latitude,longitude,street_address,house_number,road,city,county,state,postcode,country,display_name,geocoder_source,geocoder_error
4553010a-57e3-474a-8efd-2711e1f1db42,hurricane-harvey_00000011,no-damage,29.7346047,-95.4796172,Sandcastle Lane,,Sandcastle Lane,Houston,Harris County,Texas,77057,United States,"Sandcastle Lane, Sancastle Lane, Houston, Harris County, Texas, 77057, United States",nominatim,
437a5ae8-73f2-417f-8756-1957c9560160,hurricane-harvey_00000011,no-damage,29.7345617,-95.4789589,5628 Dolores Street,5628,Dolores Street,Houston,Harris County,Texas,77056,United States,"5628, Dolores Street, Houston, Harris County, Texas, 77056, United States",nominatim,
a85aac5e-1bac-4a66-9c3c-6fe955d59eb3,hurricane-harvey_00000011,no-damage,29.7348035,-95.4793001,Sandcastle Lane,,Sandcastle Lane,Houston,Harris County,Texas,77057,United States,"Sandcastle Lane, Sancastle Lane, Houston, Harris County, Texas, 77057, United States",nominatim,
686c741a-af9d-4a25-b1c6-c1abe7fa9c84,hurricane-harvey_00000011,no-damage,29.7342902,-95.4783412,5618 Dolores Street,5618,Dolores Street,Houston,Harris County,Texas,77056,United States,"5618, Dolores Street, Houston, Harris County, Texas, 77056, United States",nominatim,
193d9085-6f69-47f0-ad19-58112ff5c926,hurricane-harvey_00000011,no-damage,29.7347361,-95.4792275,5628 Dolores Street,5628,Dolores Street,Houston,Harris County,Texas,77056,United States,"5628, Dolores Street, Houston, Harris County, Texas, 77056, United States",nominatim,
f9685dd9-8a08-4b61-995f-a6154f2eabe3,hurricane-harvey_00000011,no-damage,29.7349119,-95.4794696,Sandcastle Lane,,Sandcastle Lane,Houston,Harris County,Texas,77057,United States,"Sandcastle Lane, Sancastle Lane, Houston, Harris County, Texas, 77057, United States",nominatim,
546bc47d-90d6-4f47-8b4e-cd0e0c3f3950,hurricane-harvey_00000011,no-damage,29.7346003,-95.479705,Sandcastle Lane,,Sandcastle Lane,Houston,Harris County,Texas,77057,United States,"Sandcastle Lane, Sancastle Lane, Houston, Harris County, Texas, 77057, United States",nominatim,
f043c55c-f570-4313-ac6e-1bbb8925ae11,hurricane-harvey_00000011,no-damage,29.7346255,-95.4795233,Sandcastle Lane,,Sandcastle Lane,Houston,Harris County,Texas,77057,United States,"Sandcastle Lane, Sancastle Lane, Houston, Harris County, Texas, 77057, United States",nominatim,
86b20750-c163-4c84-bf6e-49fbe462e345,hurricane-harvey_00000011,no-damage,29.7349294,-95.4808703,2912 Bering Drive,2912,Bering Drive,Houston,Harris County,Texas,77057,United States,"2912, Bering Drive, Houston, Harris County, Texas, 77057, United States",nominatim,
e87c1783-5632-4f11-a098-e786f7b6f832,hurricane-harvey_00000011,no-damage,29.7349671,-95.4808999,2910 Bering Drive,2910,Bering Drive,Houston,Harris County,Texas,77057,United States,"2910, Bering Drive, Houston, Harris County, Texas, 77057, United States",nominatim,
7cc4a86c-592c-46c9-8358-65dfc11f4df8,hurricane-harvey_00000011,no-damage,29.7347131,-95.4799976,Bering Court,,Bering Court,Houston,Harris County,Texas,77057,United States,"Bering Court, Houston, Harris County, Texas, 77057, United States",nominatim,
23f3407d-23e3-43e2-9f37-2f863aee9c8a,hurricane-harvey_00000011,no-damage,29.7348359,-95.480321,2911 Bering Drive,2911,Bering Drive,Houston,Harris County,Texas,77057,United States,"2911, Bering Drive, Houston, Harris County, Texas, 77057, United States",nominatim,
aed8fe70-7e99-4559-9cb9-7cdee30e3f86,hurricane-harvey_00000011,no-damage,29.7347319,-95.479903,Bering Court,,Bering Court,Houston,Harris County,Texas,77057,United States,"Bering Court, Houston, Harris County, Texas, 77057, United States",nominatim,
890b50af-4463-42f8-a751-76163e1e554c,hurricane-harvey_00000011,no-damage,29.7345769,-95.4801268,Bering Court,,Bering Court,Houston,Harris County,Texas,77057,United States,"Bering Court, Houston, Harris County, Texas, 77057, United States",nominatim,
ee045cc6-cd06-4a62-8cbe-282d314bff51,hurricane-harvey_00000011,no-damage,29.7345427,-95.4801103,Bering Court,,Bering Court,Houston,Harris County,Texas,77057,United States,"Bering Court, Houston, Harris County, Texas, 77057, United States",nominatim,
fa4888e9-0f3c-43de-a186-3195970eab7f,hurricane-harvey_00000011,no-damage,29.7342056,-95.4791133,5628 Dolores Street,5628,Dolores Street,Houston,Harris County,Texas,77056,United States,"5628, Dolores Street, Houston, Harris County, Texas, 77056, United States",nominatim,
a13064be-1be2-487f-9be3-d80d642f2401,hurricane-harvey_00000011,no-damage,29.7345876,-95.4804273,2915 Bering Drive,2915,Bering Drive,Houston,Harris County,Texas,77057,United States,"2915, Bering Drive, Houston, Harris County, Texas, 77057, United States",nominatim,
b2dc787d-5218-4270-9be8-cdb9a47dd27a,hurricane-harvey_00000011,no-damage,29.7346495,-95.4807125,2918 Bering Drive,2918,Bering Drive,Houston,Harris County,Texas,77057,United States,"2918, Bering Drive, Houston, Harris County, Texas, 77057, United States",nominatim,
50ca8637-b8ee-40f9-954d-c0b5fedb28fe,hurricane-harvey_00000011,no-damage,29.7348784,-95.4809849,2914 Bering Drive,2914,Bering Drive,Houston,Harris County,Texas,77057,United States,"2914, Bering Drive, Houston, Harris County, Texas, 77057, United States",nominatim,
5cf32953-0e62-4862-9955-79a465a3dfa5,hurricane-harvey_00000011,no-damage,29.7344787,-95.4803797,2931 Bering Drive,2931,Bering Drive,Houston,Harris County,Texas,77057,United States,"2931, Bering Drive, Houston, Harris County, Texas, 77057, United States",nominatim,
e0db09a3-68fd-4f73-9180-aa7f7f1b9f71,hurricane-harvey_00000011,no-damage,29.734316,-95.4803736,5799 Dolores Street,5799,Dolores Street,Houston,Harris County,Texas,77057,United States,"5799, Dolores Street, Houston, Harris County, Texas, 77057, United States",nominatim,
7dc6cdeb-c119-4af5-88e9-00586396ade9,hurricane-harvey_00000011,no-damage,29.7345498,-95.4808398,5808 Dolores Street,5808,Dolores Street,Houston,Harris County,Texas,77057,United States,"5808, Dolores Street, Houston, Harris County, Texas, 77057, United States",nominatim,
f1d7ae53-dfe2-4972-8f51-7d66afd85b68,hurricane-harvey_00000011,no-damage,29.7349125,-95.4814033,5847 Winsome Lane,5847,Winsome Lane,Houston,Harris County,Texas,77057,United States,"5847, Winsome Lane, Houston, Harris County, Texas, 77057, United States",nominatim,
c60a6b7e-bce1-4de5-b11b-c25e5a5eef5a,hurricane-harvey_00000011,no-damage,29.7347526,-95.4812609,5820 Dolores Street,5820,Dolores Street,Houston,Harris County,Texas,77057,United States,"5820, Dolores Street, Houston, Harris County, Texas, 77057, United States",nominatim,
fd9ef7c3-2be7-415b-a2b3-6a55e630cdde,hurricane-harvey_00000011,no-damage,29.7346696,-95.481595,"5901,5903 Dolores Street","5901,5903",Dolores Street,Houston,Harris County,Texas,77057,United States,"5901,5903, Dolores Street, Houston, Harris County, Texas, 77057, United States",nominatim,
16068fee-e8ba-401e-a506-5dc04d6b0221,hurricane-harvey_00000011,no-damage,29.7348995,-95.4821972,5893 Winsome Lane,5893,Winsome Lane,Houston,Harris County,Texas,77057,United States,"5893, Winsome Lane, Houston, Harris County, Texas, 77057, United States",nominatim,
4772696f-3b7b-44e2-b7d4-4ae579352aae,hurricane-harvey_00000011,no-damage,29.734489,-95.481116,5816 Dolores Street,5816,Dolores Street,Houston,Harris County,Texas,77057,United States,"5816, Dolores Street, Houston, Harris County, Texas, 77057, United States",nominatim,
f5aaea57-7426-403f-923c-c9b140748895,hurricane-harvey_00000011,no-damage,29.7345119,-95.4815453,"5901,5903 Dolores Street","5901,5903",Dolores Street,Houston,Harris County,Texas,77057,United States,"5901,5903, Dolores Street, Houston, Harris County, Texas, 77057, United States",nominatim,
3fc66912-1a8b-4c58-af29-59ba3c51fe06,hurricane-harvey_00000011,no-damage,29.7345803,-95.4814636,"5901,5903 Dolores Street","5901,5903",Dolores Street,Houston,Harris County,Texas,77057,United States,"5901,5903, Dolores Street, Houston, Harris County, Texas, 77057, United States",nominatim,
31e552b8-b78c-48c9-b6ec-905bbbacd995,hurricane-harvey_00000011,no-damage,29.7345106,-95.4817347,"5901,5903 Dolores Street","5901,5903",Dolores Street,Houston,Harris County,Texas,77057,United States,"5901,5903, Dolores Street, Houston, Harris County, Texas, 77057, United States",nominatim,
3994db6c-a9e0-4f24-a010-186d7a33c6d3,hurricane-harvey_00000011,no-damage,29.7344411,-95.4817557,"5901,5903 Dolores Street","5901,5903",Dolores Street,Houston,Harris County,Texas,77057,United States,"5901,5903, Dolores Street, Houston, Harris County, Texas, 77057, United States",nominatim,
f53e05c7-a04a-4086-82b1-fe86d973a81a,hurricane-harvey_00000011,no-damage,29.7346371,-95.4819238,"5901,5903 Dolores Street","5901,5903",Dolores Street,Houston,Harris County,Texas,77057,United States,"5901,5903, Dolores Street, Houston, Harris County, Texas, 77057, United States",nominatim,
445cad66-5828-457c-841f-322892ae250c,hurricane-harvey_00000011,no-damage,29.734742,-95.4827323,5909 Dolores Street,5909,Dolores Street,Houston,Harris County,Texas,77057,United States,"5909, Dolores Street, Houston, Harris County, Texas, 77057, United States",nominatim,
32d2ac20-179f-4573-b2ad-0a17a08c5a4e,hurricane-harvey_00000011,no-damage,29.7344116,-95.4821126,"5901,5903 Dolores Street","5901,5903",Dolores Street,Houston,Harris County,Texas,77057,United States,"5901,5903, Dolores Street, Houston, Harris County, Texas, 77057, United States",nominatim,
799f75f1-8ab9-4541-8328-7d8246375a5b,hurricane-harvey_00000011,no-damage,29.7345985,-95.4827759,5909 Dolores Street,5909,Dolores Street,Houston,Harris County,Texas,77057,United States,"5909, Dolores Street, Houston, Harris County, Texas, 77057, United States",nominatim,
de799c12-8bec-466e-b2f0-9fb1f210145c,hurricane-harvey_00000011,no-damage,29.7348446,-95.4808191,2914 Bering Drive,2914,Bering Drive,Houston,Harris County,Texas,77057,United States,"2914, Bering Drive, Houston, Harris County, Texas, 77057, United States",nominatim,
b8deaffa-83e3-49c1-9673-930dd3e54802,hurricane-harvey_00000011,no-damage,29.734471,-95.4799265,Bering Court,,Bering Court,Houston,Harris County,Texas,77057,United States,"Bering Court, Houston, Harris County, Texas, 77057, United States",nominatim,
d78d01f4-584d-4f90-8a50-b05608cb9484,hurricane-harvey_00000011,no-damage,29.7332425,-95.47629,3033 Chimney Rock Road,3033,Chimney Rock Road,Houston,Harris County,Texas,77056,United States,"3033, Chimney Rock Road, Houston, Harris County, Texas, 77056, United States",nominatim,
93b825e6-3be3-4075-9530-c4149177c215,hurricane-harvey_00000011,no-damage,29.7339406,-95.4788641,5628 Dolores Street,5628,Dolores Street,Houston,Harris County,Texas,77056,United States,"5628, Dolores Street, Houston, Harris County, Texas, 77056, United States",nominatim,
f8cd93f1-2877-4fed-9cf7-b15deb79f53e,hurricane-harvey_00000011,no-damage,29.7338946,-95.4788475,5628 Dolores Street,5628,Dolores Street,Houston,Harris County,Texas,77056,United States,"5628, Dolores Street, Houston, Harris County, Texas, 77056, United States",nominatim,
c7d0e2dd-696b-4c26-ac4e-30c3b975ebe0,hurricane-harvey_00000011,no-damage,29.7341147,-95.4788607,5628 Dolores Street,5628,Dolores Street,Houston,Harris County,Texas,77056,United States,"5628, Dolores Street, Houston, Harris County, Texas, 77056, United States",nominatim,
50261a73-d326-4f91-85b4-3a428b912ea8,hurricane-harvey_00000011,no-damage,29.7339241,-95.4787962,5628 Dolores Street,5628,Dolores Street,Houston,Harris County,Texas,77056,United States,"5628, Dolores Street, Houston, Harris County, Texas, 77056, United States",nominatim,
b0bf2cb8-1943-447a-b1ec-a8ea67b8e702,hurricane-harvey_00000011,no-damage,29.7340019,-95.4787474,5628 Dolores Street,5628,Dolores Street,Houston,Harris County,Texas,77056,United States,"5628, Dolores Street, Houston, Harris County, Texas, 77056, United States",nominatim,
3c1d9b8d-d9a1-4378-bd0c-79ae68f9e1e7,hurricane-harvey_00000011,no-damage,29.7340676,-95.4794303,5628 Dolores Street,5628,Dolores Street,Houston,Harris County,Texas,77056,United States,"5628, Dolores Street, Houston, Harris County, Texas, 77056, United States",nominatim,
23b235dc-485b-40ee-82a7-bf4106680fe5,hurricane-harvey_00000011,no-damage,29.7340527,-95.4802934,3013 Bering Drive,3013,Bering Drive,Houston,Harris County,Texas,77057,United States,"3013, Bering Drive, Houston, Harris County, Texas, 77057, United States",nominatim,
f843ca1d-8a4b-4813-82de-b92b14a07fdc,hurricane-harvey_00000011,no-damage,29.7341103,-95.4806317,5811 Dolores Street,5811,Dolores Street,Houston,Harris County,Texas,77057,United States,"5811, Dolores Street, Houston, Harris County, Texas, 77057, United States",nominatim,
560f41cf-9e8b-4630-bc65-0bea79370a8b,hurricane-harvey_00000011,no-damage,29.7345749,-95.4823633,"5901,5903 Dolores Street","5901,5903",Dolores Street,Houston,Harris County,Texas,77057,United States,"5901,5903, Dolores Street, Houston, Harris County, Texas, 77057, United States",nominatim,
8355e2bc-0675-4d3e-b24b-ab488508909c,hurricane-harvey_00000011,no-damage,29.7339042,-95.4795752,5714 Fairdale Lane,5714,Fairdale Lane,Houston,Harris County,Texas,77056,United States,"Paraiso Maravilla, 5714, Fairdale Lane, Houston, Harris County, Texas, 77056, United States",nominatim,
313006a7-6c98-4dfa-982d-c9d4fdbece18,hurricane-harvey_00000011,no-damage,29.7342174,-95.4813289,3001 Avalon Terrace,3001,Avalon Terrace,Houston,Harris County,Texas,77057,United States,"3001, Avalon Terrace, Houston, Harris County, Texas, 77057, United States",nominatim,
239deeb1-d553-451f-9fec-d5d237db0908,hurricane-harvey_00000011,no-damage,29.7341509,-95.4815524,"5901,5903 Dolores Street","5901,5903",Dolores Street,Houston,Harris County,Texas,77057,United States,"5901,5903, Dolores Street, Houston, Harris County, Texas, 77057, United States",nominatim,
588fbfad-8dd6-4f96-b8dd-636f637280ae,hurricane-harvey_00000011,no-damage,29.733905,-95.4810201,3099 Avalon Terrace,3099,Avalon Terrace,Houston,Harris County,Texas,77057,United States,"3099, Avalon Terrace, Houston, Harris County, Texas, 77057, United States",nominatim,
fdb72177-a402-4cff-b82c-94a68b86f03c,hurricane-harvey_00000011,no-damage,29.7339423,-95.4814076,3098 Avalon Terrace,3098,Avalon Terrace,Houston,Harris County,Texas,77057,United States,"3098, Avalon Terrace, Houston, Harris County, Texas, 77057, United States",nominatim,
bc975d76-c521-4c97-95ec-2d6e385a6f58,hurricane-harvey_00000011,no-damage,29.7337528,-95.4810684,3099 Avalon Terrace,3099,Avalon Terrace,Houston,Harris County,Texas,77057,United States,"3099, Avalon Terrace, Houston, Harris County, Texas, 77057, United States",nominatim,
ef54f2c7-870b-48cd-a009-b5fca0f446a8,hurricane-harvey_00000011,no-damage,29.7339535,-95.4807495,3020 Bering Drive,3020,Bering Drive,Houston,Harris County,Texas,77057,United States,"3020, Bering Drive, Houston, Harris County, Texas, 77057, United States",nominatim,
ab5a9ef2-21cc-4472-a8b1-074548047b9e,hurricane-harvey_00000011,no-damage,29.7339662,-95.4812586,3099 Avalon Terrace,3099,Avalon Terrace,Houston,Harris County,Texas,77057,United States,"3099, Avalon Terrace, Houston, Harris County, Texas, 77057, United States",nominatim,
3543e474-319c-4839-8da5-dd1b8d7cce84,hurricane-harvey_00000011,no-damage,29.7339066,-95.4816556,3098 Avalon Terrace,3098,Avalon Terrace,Houston,Harris County,Texas,77057,United States,"3098, Avalon Terrace, Houston, Harris County, Texas, 77057, United States",nominatim,
e510de41-9e55-4d98-8496-3f42d2406453,hurricane-harvey_00000011,no-damage,29.7340912,-95.4823802,"5901,5903 Dolores Street","5901,5903",Dolores Street,Houston,Harris County,Texas,77057,United States,"5901,5903, Dolores Street, Houston, Harris County, Texas, 77057, United States",nominatim,
a0ad4922-7512-4cfd-8015-d35d7feb43e1,hurricane-harvey_00000011,no-damage,29.7336255,-95.4810144,3099 Avalon Terrace,3099,Avalon Terrace,Houston,Harris County,Texas,77057,United States,"3099, Avalon Terrace, Houston, Harris County, Texas, 77057, United States",nominatim,
022f32ee-d0f9-4f99-888b-e8cbdde16dff,hurricane-harvey_00000011,no-damage,29.7343292,-95.4822014,"5901,5903 Dolores Street","5901,5903",Dolores Street,Houston,Harris County,Texas,77057,United States,"5901,5903, Dolores Street, Houston, Harris County, Texas, 77057, United States",nominatim,
a64d4ac4-f35b-4161-ad67-d7d8e605656e,hurricane-harvey_00000011,no-damage,29.7340369,-95.4817191,"5901,5903 Dolores Street","5901,5903",Dolores Street,Houston,Harris County,Texas,77057,United States,"5901,5903, Dolores Street, Houston, Harris County, Texas, 77057, United States",nominatim,
849c3cfe-6fc4-4c79-9fc5-13e8213063d9,hurricane-harvey_00000011,no-damage,29.73388,-95.4815193,3098 Avalon Terrace,3098,Avalon Terrace,Houston,Harris County,Texas,77057,United States,"3098, Avalon Terrace, Houston, Harris County, Texas, 77057, United States",nominatim,
e6602d4c-860e-488c-9c1d-138e922edcff,hurricane-harvey_00000011,no-damage,29.7339878,-95.4820565,"5901,5903 Dolores Street","5901,5903",Dolores Street,Houston,Harris County,Texas,77057,United States,"5901,5903, Dolores Street, Houston, Harris County, Texas, 77057, United States",nominatim,
05c32c7c-2a2a-4dbd-acd8-1495ca2a2dce,hurricane-harvey_00000011,no-damage,29.7336682,-95.4816284,5832 Fairdale Lane,5832,Fairdale Lane,Houston,Harris County,Texas,77057,United States,"Fairdale Food Company, 5832, Fairdale Lane, Houston, Harris County, Texas, 77057, United States",nominatim,
5473edf3-bdb6-40ed-8e6c-7929c71cdfc5,hurricane-harvey_00000011,no-damage,29.7324905,-95.4777085,Richmond Avenue,,Richmond Avenue,Houston,Harris County,Texas,77057,United States,"Spec's Wine & Liquors, Richmond Avenue, Houston, Harris County, Texas, 77057, United States",nominatim,
86a0a115-3d85-4b96-8454-b71a4a572446,hurricane-harvey_00000011,no-damage,29.7340177,-95.4820108,"5901,5903 Dolores Street","5901,5903",Dolores Street,Houston,Harris County,Texas,77057,United States,"5901,5903, Dolores Street, Houston, Harris County, Texas, 77057, United States",nominatim,
